broad_cpd_id,cpd_smiles
BRD-K28470988,CC(Oc1ccc(O)cc1)(P(O)(O)=O)P(O)(O)=O
BRD-A12237696,NC(CCCNC(N)=O)C(O)=O
BRD-K26341917,C[N+](C)(C)[C@@H](Cc1c[nH]c(=S)[nH]1)C(O)=O
BRD-K33141550,COC(=O)[C@@H](N)CCCNC(=N)N[N+]([O-])=O
BRD-A07440155,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(c1)C(N)=O
BRD-K43586850,CCOC(=O)C1=C(C)NC(C)=C(C1c1ccccc1\C=C\C(=O)OC(C)(C)C)C(=O)OCC
BRD-A34513497,OC[C@H](O)[C@@H](O)C(O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
BRD-K68232650,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
BRD-A67516570,O=C(CS(=O)Cc1ccco1)NC\C=C/COc1cc(CN2CCCCC2)ccn1
BRD-K02992638,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
BRD-K93460210,Nc1nnc(c(N)n1)-c1cccc(Cl)c1Cl
BRD-K19687926,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
BRD-K48894757,CS(=O)(=O)c1cc(F)cc2c3CC[C@H](CC(O)=O)c3n(Cc3ccc(Cl)cc3)c12
BRD-A72711497,CC[C@H](C1OC(CC)(C[C@@H]1C)C1CC[C@](O)(CC)[C@H](C)O1)C(=O)C(C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(O)=O
BRD-K10961822,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1
BRD-K08248804,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc(cs1)C(=O)c1ccc(F)cc1
BRD-K20008181,OC(=O)C[C@H]1CC[C@@H](CC1)c1ccc(cc1)-c1ccc(Nc2ccc(nc2)C(F)(F)F)cn1
BRD-K04853698,C1CN(CCN1)c1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccnc2ccccc12
BRD-K05446112,COC(=O)N[C@@H](C(C)C)C(=O)N1CC2(CC2)C[C@H]1c1ncc([nH]1)-c1ccc2-c3ccc(cc3C(F)(F)c2c1)-c1ccc2nc([nH]c2c1)[C@@H]1[C@H]2CC[C@H](C2)N1C(=O)[C@@H](NC(=O)OC)C(C)C
BRD-K78692225,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
BRD-A17883755,Nc1cccc2C(=O)N(Cc12)C1CCC(=O)NC1=O
BRD-K39974922,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
BRD-K62398570,C(c1ccccc1)n1c(nc2ccccc12)N1CCNCC1
BRD-K03289534,CCc1nn(CCO)c(CC)c1Oc1cc(cc(c1)C#N)C#N
BRD-K75024268,OC(=O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12
BRD-A27376179,C[C@]12OC(C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13
BRD-K94288301,COc1cccc(c1)N1CCN(CC1)C1=Nc2c(F)cccc2[C@H](CC(O)=O)N1c1cc(ccc1OC)C(F)(F)F
BRD-K88789588,N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1
BRD-K34469523,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1
BRD-K73107279,C1CN2C[C@@H](N=C2S1)c1ccccc1
BRD-M89827113,CC1(C)Oc2ccc(cc2[C@H]([C@@H]1O)N1CCCC1=O)C#N.CC1(C)Oc2ccc(cc2[C@@H]([C@H]1O)N1CCCC1=O)C#N
BRD-K49404994,CC[C@H](N1CCCC1=O)C(N)=O
BRD-K31812033,CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12
BRD-K33453211,C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1
BRD-K27184429,OC(=O)COCCN1CCN(CC1)[C@H](c1ccccc1)c1ccc(Cl)cc1
BRD-K09471561,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O
BRD-A67616246,C(C1CN2CCC1CC2)N1c2ccccc2Sc2ccccc12
BRD-K35189033,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
BRD-K03095347,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
BRD-K30685142,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O
BRD-A56085258,COC(=O)NC(C)CNc1nccc(n1)-c1cn(nc1-c1cc(Cl)cc(NS(C)(=O)=O)c1F)C(C)C
BRD-A22642447,NC(=O)N1c2ccccc2CC(O)c2ccccc12
BRD-K26011976,COc1cc(O)c(cc1C=CC(=O)c1ccc(O)cc1)C(C)(C)C=C
BRD-K68693535,CNC(=N)NC(=O)Nc1c(C)cccc1C
BRD-K52662033,CCN(CC)CC(=O)Nc1c(C)cccc1C
BRD-K62996583,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
BRD-K96550715,CC#CCn1c(nc2n(C)c(=O)n(Cc3nc(C)c4ccccc4n3)c(=O)c12)N1CCC[C@@H](N)C1
BRD-K66876909,CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(N2CCOCC2)c(F)c1
BRD-K99749624,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)-c2cccc3[nH]nc(N)c23)c1
BRD-K59332007,O=C1N(c2ccccc2C1(Cc1ccncc1)Cc1ccncc1)c1ccccc1
BRD-K72922393,N=c1c[n+]([n-]o1)N1CCOCC1
BRD-K86118762,C[C@@]1(O)C[C@@H](C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12
BRD-K07667918,C[C@@]1(O)CC(C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12
BRD-K35775715,COc1cccc(n1)N(C)C(=S)Oc1ccc2CCCCc2c1
BRD-K31339321,CS(=O)(=O)Oc1ccc2c(NC(N)=O)c(oc2c1)C(=O)c1ccc(Cl)cc1Cl
BRD-K67966701,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
BRD-A05334458,CC(O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O
BRD-K55847762,OC(=O)c1ccccc1Nc1cc(Cl)ccc1C(O)=O
BRD-K66937583,OC(=O)C(=O)Nc1cc(cc(NC(=O)C(O)=O)c1Cl)C#N
BRD-A02990301,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
BRD-K27955832,Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1
BRD-K62858456,COc1ccc(CN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)c(OC)c1OC
BRD-K92213669,FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)c2ccccc2-c2ccc(cc2)C(F)(F)F)c2ccccc2-c2ccccc12
BRD-K41599323,NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2c3ncc(Br)cc3CCc3cc(Cl)cc(Br)c23)CC1
BRD-K78513633,OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
BRD-K61250553,CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1
BRD-K99451608,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C)Cc1ccccc1
BRD-K82795137,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BRD-A11990600,OC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O
BRD-K55013654,C[C@H]1CNCCc2ccc(Cl)cc12
BRD-A29854054,CCCCCN(CCCCC)C(=O)C(CCC(O)=O)NC(=O)c1ccc(Cl)c(Cl)c1
BRD-K76205745,CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1
BRD-K56195681,Cc1c(F)cc(cc1-c1ccc(cn1)C(=O)NCC(C)(C)C)C(=O)NC1CC1
BRD-A43082555,CC(C(O)=O)c1ccc(CC2CCCC2=O)cc1
BRD-K31309378,CNC(=O)c1cccc2cc(ccc12)Oc1ccnc2cc(OCC3(N)CC3)c(OC)cc12
BRD-K71058253,Clc1ccc([C@@H]2CS\C(S2)=C(\C#N)n2ccnc2)c(Cl)c1
BRD-K69236721,Cc1ccc(NC(=O)C2(CC2)c2ccc3OC(F)(F)Oc3c2)nc1-c1cccc(c1)C(O)=O
BRD-A92826379,O=C1CCCC2C3CC(CN12)[C@@H]1CCCCN1C3
BRD-K51143828,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)c1nsc2ccccc12
BRD-K05236810,Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccc(O)c(O)c1
BRD-K32101625,COc1cccc(c1)-c1ccc(cc1)[C@@H](Oc1cc(nc(N)n1)-c1ccc(C[C@H](N)C(O)=O)cc1)C(F)(F)F
BRD-K54520417,Fc1ccc(cc1)-c1n(Cc2ccc(F)cc2Cl)nc2c(cccc12)C(F)(F)F
BRD-K78055238,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1
BRD-K34313798,OC(=O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1
BRD-K78118466,Cc1cccc(n1)-c1nn2CCCc2c1-c1ccnc2ccc(cc12)C(N)=O
BRD-K59227464,CC(C)(C)Cn1c(N)nc2ccc(nc12)-c1[nH]c(nc1-c1ccc(F)cc1)C(C)(C)C
BRD-K04993719,CCCC(CCC)C(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
BRD-K14109347,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1
BRD-K25630527,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1
BRD-K18961567,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1
BRD-K94534639,C[C@]1(CCSC(N)=N1)c1cc(c(F)cc1F)-c1cncnc1
BRD-K17203476,C[C@@H](Oc1ccc2[nH]nc(\C=C\c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl
BRD-K17953908,NC1=N[C@]2(COC[C@@H]2CS1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F
BRD-K27305650,O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1
BRD-K48812570,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1
BRD-K97884852,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
BRD-K66035042,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
BRD-A77216878,CCCC[C@@H](C)\C=C(C)\C=C(/C)C(=O)NC1=C[C@@](O)(\C=C\C=C\C=C\C(=O)NC2C(=O)CCC2=O)[C@@H]2OC2C1=O
BRD-K25433859,CNCCCC12CCC(c3ccccc13)c1ccccc21
BRD-A04352665,CC(C)c1nnc(C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
BRD-K59524082,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
BRD-K21396683,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C
BRD-K71035033,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nc(cs3)-c3cccnc3)c2)CC1
BRD-A87130939,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
BRD-K81332461,[2H]C([2H])([2H])C(O)(CCO[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C)C([2H])([2H])[2H]
BRD-A68464583,OC1(N2CCN=C2c2ccccc12)c1ccc(Cl)cc1
BRD-K32218650,CCc1cnc(nc1)N1CCC(CC1)c1nc(COc2ccc(cc2)-n2cnnn2)cs1
BRD-K94335714,CN1C=C(C=C1C=CC(=O)NO)C=CC(=O)C2=CC(=CC=C2)F
BRD-K75844781,Clc1cccc(c1)N1CCNCC1
BRD-K92758126,C[C@@]12[C@H]3[C@H](C(O)=O)[C@@]45CC(=C)[C@@](O)(C4)CC[C@H]5[C@]3(OC1=O)C=C[C@@H]2O
BRD-A50764878,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
BRD-K77987382,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1
BRD-A20119038,CNC1(C)C2CCC(C2)C1(C)C
BRD-A50311610,Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1
BRD-K50398167,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl
BRD-A21607826,CC(c1c[nH]cn1)c1cccc(C)c1C
BRD-A61221616,C[C@H]1CC2C3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CCC2[C@@]2(C)CCC(=O)C=C12
BRD-A20126139,C[C@H]1CC2C3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)CCC(=O)C=C12
BRD-A89585551,OC(C1CCCCN1)c1cc(nc2c(cccc12)C(F)(F)F)C(F)(F)F
BRD-K51324732,COc1ccc(Cl)cc1C(=O)NCCc1ccc(cc1)C(O)=O
BRD-K14529030,CN1C(=O)\C(c2ccccc12)=C1\C(=O)Nc2ccccc12
BRD-K97530723,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
BRD-A84174393,CN1C(C(=O)Nc2ncc(C)s2)C(=O)c2ccccc2S1(=O)=O
BRD-K92984783,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
BRD-K78126613,CC1=CC(=O)c2ccccc2C1=O
BRD-A45889380,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
BRD-A82772293,CN1CCCC(CN2c3ccccc3Sc3ccccc23)C1
BRD-K18194590,CNC(C)(C)Cc1ccccc1
BRD-A03216249,CN1CCCCC1C(=O)Nc1c(C)cccc1C
BRD-A02710418,CCC1(CCCCN(C)C1)c1cccc(O)c1
BRD-K97564742,COc1ccc(cc1)CN(CCN(C)C)c1ccccn1
BRD-K45152786,O=C(Nc1ccccc1)C1C(=O)NC(=S)NC1=O
BRD-K91601245,S=c1[nH]cnc2nc[nH]c12
BRD-K69726595,CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C
BRD-K09372874,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1
BRD-K69688083,CN(C)C(=O)Oc1ccc[n+](C)c1
BRD-A14798026,COc1ccc2C3CC[C@@]4(C)C(CC[C@@]4(O)C#C)C3CCc2c1
BRD-K91336023,CN(C)S(=O)(=O)N[C@H]1C[C@H]2[C@@H](Cc3cn(C)c4cccc2c34)N(C)C1
BRD-K76812510,CN(CS(O)(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O
BRD-K27182532,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl
BRD-A38218502,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(O)=O
BRD-A72309220,CN1CC(CNC(=O)OCc2ccccc2)C[C@@H]2C1Cc1cn(C)c3cccc2c13
BRD-K79602928,CN(C)C(=N)NC(N)=N
BRD-K13356952,CC(=O)N=c1sc(nn1C)S(N)(=O)=O
BRD-K54416256,Cn1cc[nH]c1=S
BRD-A32172948,CC1CCCC(N1C(=O)CCSC(C)=O)C(O)=O
BRD-A31521121,COc1ccccc1OCC(O)COC(N)=O
BRD-K63430059,COc1c2occc2cc2ccc(=O)oc12
BRD-K48578705,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O
BRD-K33732501,C[N@@+]1(CC2CC2)CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@]3(O)CCC4=O)ccc5O
BRD-A53176877,C[C@H]1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12
BRD-K52560704,COC(=O)C=CC(=O)N(CCCCNCC1=CC=C(C=C1)COC(=O)NC2=CC=CC3=CC=CC=C32)O
BRD-A33711280,CN1CCCC(CC2c3ccccc3Sc3ccccc23)C1
BRD-K75641298,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
BRD-A61793559,CC1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(N)(=O)=O
BRD-A03623303,COCCc1ccc(OCC(O)CNC(C)C)cc1
BRD-K52020312,Cc1ncc(n1CCO)[N+]([O-])=O
BRD-K34328244,Oc1ccc(cc1)[C@@H]1CC(=O)c2ccc(O)cc2O1
BRD-K60230970,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
BRD-K56277358,Cn1cnc(c1)-c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1
BRD-A19661776,CN1CCN2C(C1)c1ccccc1Cc1ccccc21
BRD-K42981054,CC(C)S(=O)(=O)NC[C@H](C)c1ccc(cc1)-c1ccc(CCNS(C)(=O)=O)cc1
BRD-K09549677,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C
BRD-A82396632,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
BRD-A79981887,COc1ccc(OC)c(c1)C(O)CNC(=O)CN
BRD-K13646352,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)C(=O)c1ccccc1
BRD-A72066420,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC
BRD-A63310107,OCCN1C[C@@H](O)[C@@H](O)C(O)C1CO
BRD-K33251802,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
BRD-K64338723,CCCCCNCC(N)=O
BRD-A15202882,CCN(CC)C(=O)C1(CC1CN)c1ccccc1
BRD-K67080878,Cc1[nH]c(=O)c(cc1-c1ccncc1)C#N
BRD-A31811760,CCCCCCCCCCCCCCCCOP(O)(=O)OCC[N+](C)(C)C
BRD-K02867583,Cc1cc(nnc1NCCN1CCOCC1)-c1ccccc1
BRD-K06902185,Nc1cc(nc(N)[n+]1[O-])N1CCCCC1
BRD-K82967685,CCCOc1ccc(cc1-c1nc2c(CCC)cn(CC)c2c(=O)[nH]1)S(=O)(=O)N1CCN(CCO)CC1
BRD-A64977602,CN1CCN2C(C1)c1ccccc1Cc1cccnc21
BRD-K52959329,OC(=O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1
BRD-A48237631,CO[C@@]12[C@@H]3NC3CN1C1=C([C@@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O
BRD-K21680192,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12
BRD-K21884483,CN(C1CCN(CC1)c1nc2ccccc2n1Cc1ccc(F)cc1)c1nccc(=O)[nH]1
BRD-K18850819,OC(=O)CC[C@H]1CC[C@@](CC1)(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1
BRD-K38868394,CN1[C@@H]2CC[C@H]3[C@@H]4CC[C@H](C(=O)NCc5nc6cccnc6[nH]5)[C@@]4(C)CC[C@@H]3[C@@]2(C)C=C(F)C1=O
BRD-K14175878,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](C1)(C(C)C)C(=O)N1CCc2ncc(cc2C1)C(F)(F)F
BRD-K16732600,COc1ccc2cc(ccc2c1)-c1cc(nn1[C@@H](C)c1ccc(cc1)C(=O)NCCC(O)=O)-c1cc(Cl)cc(Cl)c1
BRD-K54256913,CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(-c2cccc(n2)C(C)(C)O)n(CC=C)c3=O)cc1
BRD-K68065987,NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1
BRD-K56405753,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(cc3c(=O)c2c1)-c1cnn(C)c1
BRD-K66911501,Fc1cc(F)cc(c1)[C@@H]1CNC2(CCCC2)C(=O)N1CC(=O)Nc1ccc2C[C@]3(Cc2c1)C(=O)Nc1ncccc31
BRD-K53665955,OC(=O)[C@@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](CC1)Oc1cccc(Cl)c1F
BRD-K55512740,Cn1cc(cn1)-c1cnc2ccc3ccc(CS(=O)(=O)NCc4ccccn4)cc3c(=O)c2c1
BRD-K29656036,OC(=O)Cn1nnc(n1)-c1cc(no1)N1CCC(CC1)Oc1cc(F)ccc1Br
BRD-K59317601,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc12
BRD-K43410529,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(s1)C(=O)Nc1cc(c(Cl)cn1)C(F)(F)F
BRD-K83963101,OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2F)cc1
BRD-K16485616,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1
BRD-K07237224,Clc1ccc(cc1)C(=O)NCCN1CCOCC1
BRD-A65280694,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12
BRD-K63861289,CCOC(=O)Nc1c[n+](no1)N1CCOCC1
BRD-K21548250,CCOC(=O)Nc1ccc2Sc3ccccc3N(C(=O)CCN3CCOCC3)c2c1
BRD-K99616396,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc12
BRD-K61988078,CO\N=C1\C[C@]2(C[C@@H]3C[C@@H](C\C=C(C)\C[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@@H]([C@H]1C)C(\C)=C\C(C)C
BRD-K66615216,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
BRD-K81144366,CC(C)c1cc(OC(C)=O)c(C)cc1OCCN(C)C
BRD-K77771411,COc1nc(C)nc(Cl)c1NC1=NCCN1
BRD-A31095847,CN(C)C1CCCN(C(=O)c2ccc(NC(=O)c3ccccc3C)cc2)c2ccccc12
BRD-K19061412,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1
BRD-K92428153,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(=O)OCCN1CCOCC1
BRD-K63750851,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(O)=O
BRD-K82522873,Cc1cc(ccc1-n1c(CCC(O)=O)ccc1-c1ccc(cc1)-n1ccnc1)C(N)=O
BRD-K06674495,NC(=N)Nc1ccc(cc1)C(=O)Oc1ccc2cc(ccc2c1)C(N)=N
BRD-A67862938,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12
BRD-K74141488,CN(C\C=C\c1ccccc1)Cc1cccc2ccccc12
BRD-A01787639,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
BRD-K66404838,O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CCC1)c45
BRD-K52080565,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O
BRD-K77641333,C(C1=NCCN1)c1cccc2ccccc12
BRD-K59197931,COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O
BRD-K08832567,Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1
BRD-K38287497,CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
BRD-K44353683,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O
BRD-K82746043,CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1
BRD-K04956647,O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1
BRD-K90789829,CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1
BRD-K65678996,Cc1cccc(C)c1NC(=O)CN1CCCC1=O
BRD-A78877355,CN1CCOC(c2ccccc2)c2ccccc2C1
BRD-K84466663,COc1nc(N)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
BRD-M80207679,CNc1cc(OC)c(cc1Cl)C(=O)N[C@@H]1CCN(Cc2ccccc2)[C@@H]1C.CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)[C@H]1C
BRD-K18922609,CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C
BRD-K04112579,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
BRD-K85606544,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C
BRD-K79989959,CNC(=O)c1c(oc2cc(N(CCO)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1
BRD-K97428065,CN(C(=O)C(C)(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cnc(cc1-c1ccccc1C)N1CCN(C)CC1
BRD-K15502390,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
BRD-K36324071,OS(=O)(=O)c1ccc(NC(=O)c2cc(NC(=O)Nc3cc(cc(c3)C(=O)Nc3ccc(c(c3)S(O)(=O)=O)S(O)(=O)=O)C(=O)Nc3ccc(c(c3)S(O)(=O)=O)S(O)(=O)=O)cc(c2)C(=O)Nc2ccc(c(c2)S(O)(=O)=O)S(O)(=O)=O)cc1S(O)(=O)=O
BRD-K60237333,OC(=O)c1cccnc1
BRD-A86871940,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1
BRD-A26711594,COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1
